,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
60,4.723860658,0.90921997,93.15410415,6.248759052,0.308984575,93.91412713,0.050710172,425.1474592,0.552147239,0.140156135,0.441007406,0.051880709,0.253601917,0.054916282,90,65,2,6
61,4.981550926,0.947805707,89.25199455,8.307254791,0.284516162,38.97418701,0.055814449,398.5240741,0.50955414,0.128309662,0.394869894,0.045869786,0.221749133,0.048315123,80,68,3,6
62,4.673412143,0.873802251,89.24442019,5.50563352,0.23197996,25.31000434,0.052366435,425.280505,0.56875,0.121367342,0.380172289,0.044582789,0.217548896,0.046755255,91,62,1,6
63,4.73192637,0.87611753,91.00438393,4.605241826,0.21584751,66.25107675,0.051996686,406.9456678,0.562091503,0.125896458,0.389705958,0.045206001,0.216475114,0.046323496,86,57,2,8
64,5.264107824,0.983180915,91.87529208,6.818427635,0.297882979,110.5754937,0.05729623,447.449165,0.566666667,0.137973468,0.422683427,0.049374389,0.23778436,0.051789498,85,59,1,5
65,5.233411333,0.984959707,90.26012288,7.247205966,0.260426494,79.56330168,0.057981434,350.6385593,0.443708609,0.126914344,0.384779756,0.044526309,0.213176239,0.045005087,67,73,1,10
66,4.519883437,0.81473592,90.07264686,6.076609748,0.2602709,29.52656339,0.050180422,343.5111412,0.506666667,0.139234744,0.423483753,0.04907988,0.23731107,0.049899278,76,61,2,11
67,5.061966359,0.950725049,91.44522754,8.786671013,0.410978247,109.1173513,0.055355173,288.5320824,0.393103448,0.133444784,0.403239795,0.045846304,0.212380331,0.044748603,57,74,4,10
68,4.49848765,0.845383105,90.5286249,6.032020486,0.261526375,77.70347049,0.049691329,364.3774996,0.525974026,0.119383613,0.370454149,0.043511793,0.210123508,0.044632151,81,67,0,6
69,4.780976724,0.951252368,94.95366143,5.688392354,0.305493806,260.1161482,0.050350631,377.6971612,0.526666667,0.131830976,0.405471128,0.047131844,0.229715932,0.049846244,79,64,2,5
70,4.803418475,0.885064698,96.76343981,5.013761488,0.199608208,289.2939926,0.04964084,389.0768965,0.490909091,0.154463626,0.482892166,0.056713069,0.274422217,0.059461225,81,74,2,8
