,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
78,4.712229966,0.875245648,91.81220516,4.991491545,0.205918332,160.3917729,0.051324657,315.7194077,0.462068966,0.133818227,0.488108406,0.047677711,0.228896518,0.048448939,67,72,0,6
79,5.072281847,0.876835174,93.16775192,4.758326171,0.180613115,201.9027664,0.054442463,405.7825477,0.551724138,0.135902996,0.495097019,0.048070624,0.222394469,0.046580062,80,50,2,13
80,4.966035103,0.935139302,91.0255785,5.351645986,0.20642746,101.207826,0.054556479,461.8412646,0.570552147,0.138545757,0.524455083,0.050970427,0.248950207,0.053367876,93,62,2,6
81,4.681677622,0.850693599,91.13913285,6.610918379,0.256855346,83.59654947,0.051368468,407.3059531,0.57615894,0.148199622,0.543887306,0.053170514,0.251824923,0.05330518,87,51,0,13
82,4.918294664,0.916292322,91.84703818,5.616827296,0.303175199,158.1550444,0.053548756,442.6465197,0.592105263,0.139108554,0.512603655,0.049729662,0.237637197,0.05098717,90,55,0,7
83,4.818038395,0.867837472,93.10073845,5.849933246,0.22985948,98.22912394,0.051750808,342.080726,0.47972973,0.139109563,0.50746458,0.048995016,0.236988298,0.050874248,71,71,1,5
84,4.691775609,0.857312892,91.83043838,5.337898648,0.287416099,70.89393564,0.051091726,380.0338243,0.525974026,0.139206268,0.510950649,0.049633766,0.240355406,0.051176948,81,67,0,6
85,4.552917538,0.826836089,89.95477824,5.058273285,0.199843539,34.43635404,0.050613404,368.7863206,0.536423841,0.12588854,0.461236206,0.044631828,0.218404717,0.047015865,81,65,1,4
86,4.921601558,0.906280308,91.37765071,5.480983615,0.208204023,80.86260073,0.053860014,354.3553122,0.470588235,0.142340175,0.521427275,0.050676267,0.238879195,0.05090371,72,71,0,10
87,4.840390746,0.907475191,90.62580916,3.331938599,0.157637671,49.34703042,0.053410731,304.944617,0.414473684,0.13347977,0.493815347,0.047760865,0.229360112,0.048483464,63,75,2,12
88,4.59614957,0.83869019,90.00137078,3.349955653,0.135682739,55.56892055,0.051067551,330.922769,0.470588235,0.12427846,0.461317384,0.044209066,0.214118962,0.046149217,72,70,4,7
89,4.429963762,0.831999931,89.14398785,3.724848624,0.185887051,31.99762811,0.049694476,318.9573908,0.48,0.125089817,0.457466003,0.044202243,0.219262722,0.047168458,72,75,1,2
90,4.89413161,0.946193316,92.30370265,5.607968776,0.290288017,111.3934387,0.053022051,406.2129236,0.568493151,0.147095936,0.533278824,0.051052712,0.250550586,0.054074355,83,59,2,2
91,4.368361904,0.800796183,97.22830373,2.706816107,0.116090262,513.6021909,0.044928912,305.7853333,0.454545455,0.13767178,0.505227,0.049263352,0.232760587,0.049010395,70,69,0,15
92,4.677983961,0.857543472,93.03356777,5.552134371,0.27051581,151.2053442,0.050282754,369.5607329,0.519736842,0.131733583,0.481681797,0.04711493,0.225209911,0.046804568,79,60,0,13
93,5.350697279,0.997804701,90.71163018,8.432894153,0.391860475,71.9729473,0.058985791,444.1078742,0.506097561,0.126607151,0.471262205,0.045961503,0.221636298,0.047615516,83,69,2,10
94,4.857499735,0.878450089,92.38506287,5.687270406,0.201360891,149.9762224,0.052578843,398.3149783,0.577464789,0.138964234,0.500018058,0.048287983,0.228652106,0.048654804,82,52,0,8
95,4.811241219,0.892146896,97.67071298,5.12455099,0.193570763,274.1828346,0.049259815,346.4093678,0.5,0.156242347,0.564375539,0.054077101,0.255779319,0.054791298,72,63,2,7
96,5.475185898,1.078789538,89.92569832,6.585506144,0.362285427,63.16088637,0.060885664,459.9156154,0.575342466,0.130073303,0.474036206,0.046575878,0.219193941,0.047693544,84,57,0,5
97,4.801358863,0.923307207,89.74082127,3.792795856,0.180702013,45.99822714,0.053502506,355.3005559,0.496644295,0.13595819,0.497205081,0.048027931,0.230657543,0.04906024,74,66,1,8
98,4.724896949,0.861515626,89.23048455,4.929980749,0.207425706,32.6403265,0.0529516,377.9917559,0.503144654,0.120486344,0.446856718,0.044075346,0.212041295,0.044936632,80,68,0,11
99,4.877017029,0.877607443,91.05741344,7.571993271,0.300044728,73.74376875,0.053559802,336.514175,0.482517483,0.150212812,0.542745505,0.052268149,0.256565144,0.054343066,69,72,0,2
avg,4.8281865,0.904272589,91.88162443,5.390850254,0.241044542,122.5927724,0.05260939,377.090495,0.520390758,0.136630144,0.500497243,0.048505042,0.232780337,0.049852911,78.08,63.88,1.04,7.01
